"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2011-12",14,"Region XIV Abilene","Albany ISD (209901)",100,"Transfers In From",100,"Baird ISD (030903)",-9999999
"2011-12",14,"Region XIV Abilene","Albany ISD (209901)",100,"Transfers In From",100,"Breckenridge ISD (215901)",18
"2011-12",14,"Region XIV Abilene","Albany ISD (209901)",100,"Transfers In From",100,"Clyde CISD (030902)",-9999999
"2011-12",14,"Region XIV Abilene","Albany ISD (209901)",100,"Transfers In From",100,"Moran ISD (209902)",14
"2011-12",14,"Region XIV Abilene","Albany ISD (209901)",100,"Transfers In From",200,"","."
"2011-12",14,"Region XIV Abilene","Albany ISD (209901)",100,"Transfers In From",200,"Total Transfers In",-9999999
"2011-12",14,"Region XIV Abilene","Albany ISD (209901)",100,"Transfers In From",300,"","."
"2011-12",14,"Region XIV Abilene","Albany ISD (209901)",200,"Transfers Out To",100,"Abilene ISD (221901)",-9999999
"2011-12",14,"Region XIV Abilene","Albany ISD (209901)",200,"Transfers Out To",100,"Breckenridge ISD (215901)",-9999999
"2011-12",14,"Region XIV Abilene","Albany ISD (209901)",200,"Transfers Out To",100,"Merkel ISD (221904)",-9999999
"2011-12",14,"Region XIV Abilene","Albany ISD (209901)",200,"Transfers Out To",100,"Moran ISD (209902)",21
"2011-12",14,"Region XIV Abilene","Albany ISD (209901)",200,"Transfers Out To",200,"","."
"2011-12",14,"Region XIV Abilene","Albany ISD (209901)",200,"Transfers Out To",200,"Total Transfers Out",27
"2011-12",14,"Region XIV Abilene","Albany ISD (209901)",200,"Transfers Out To",300,"","."

