"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2014-15",16,"Region XVI Amarillo","Spearman ISD (098904)",100,"Transfers In From",100,"Borger ISD (117901)",-9999999
"2014-15",16,"Region XVI Amarillo","Spearman ISD (098904)",100,"Transfers In From",100,"Gruver ISD (098901)",-9999999
"2014-15",16,"Region XVI Amarillo","Spearman ISD (098904)",100,"Transfers In From",100,"Miami ISD (197902)",-9999999
"2014-15",16,"Region XVI Amarillo","Spearman ISD (098904)",100,"Transfers In From",100,"Perryton ISD (179901)",10
"2014-15",16,"Region XVI Amarillo","Spearman ISD (098904)",100,"Transfers In From",100,"Plemons-Stinnett-Phillips CISD (117904)",-9999999
"2014-15",16,"Region XVI Amarillo","Spearman ISD (098904)",100,"Transfers In From",100,"Pringle-Morse CISD (098903)",-9999999
"2014-15",16,"Region XVI Amarillo","Spearman ISD (098904)",100,"Transfers In From",200,"","."
"2014-15",16,"Region XVI Amarillo","Spearman ISD (098904)",100,"Transfers In From",200,"Total Transfers In",18
"2014-15",16,"Region XVI Amarillo","Spearman ISD (098904)",100,"Transfers In From",300,"","."
"2014-15",16,"Region XVI Amarillo","Spearman ISD (098904)",200,"Transfers Out To",100,"Gruver ISD (098901)",6
"2014-15",16,"Region XVI Amarillo","Spearman ISD (098904)",200,"Transfers Out To",100,"Perryton ISD (179901)",-9999999
"2014-15",16,"Region XVI Amarillo","Spearman ISD (098904)",200,"Transfers Out To",100,"Pringle-Morse CISD (098903)",47
"2014-15",16,"Region XVI Amarillo","Spearman ISD (098904)",200,"Transfers Out To",100,"Texas College Preparatory Academie (221801)",-9999999
"2014-15",16,"Region XVI Amarillo","Spearman ISD (098904)",200,"Transfers Out To",200,"","."
"2014-15",16,"Region XVI Amarillo","Spearman ISD (098904)",200,"Transfers Out To",200,"Total Transfers Out",-9999999
"2014-15",16,"Region XVI Amarillo","Spearman ISD (098904)",200,"Transfers Out To",300,"","."

