"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2013-14",07,"Region VII Kilgore","Murchison ISD (107908)",100,"Transfers In From",100,"Athens ISD (107901)",121
"2013-14",07,"Region VII Kilgore","Murchison ISD (107908)",100,"Transfers In From",100,"Brownsboro ISD (107902)",35
"2013-14",07,"Region VII Kilgore","Murchison ISD (107908)",100,"Transfers In From",100,"Canton ISD (234902)",-9999999
"2013-14",07,"Region VII Kilgore","Murchison ISD (107908)",100,"Transfers In From",100,"Lindale ISD (212903)",-9999999
"2013-14",07,"Region VII Kilgore","Murchison ISD (107908)",100,"Transfers In From",100,"Van ISD (234906)",6
"2013-14",07,"Region VII Kilgore","Murchison ISD (107908)",100,"Transfers In From",200,"","."
"2013-14",07,"Region VII Kilgore","Murchison ISD (107908)",100,"Transfers In From",200,"Total Transfers In",-9999999
"2013-14",07,"Region VII Kilgore","Murchison ISD (107908)",100,"Transfers In From",300,"","."
"2013-14",07,"Region VII Kilgore","Murchison ISD (107908)",200,"Transfers Out To",100,"Athens ISD (107901)",-9999999
"2013-14",07,"Region VII Kilgore","Murchison ISD (107908)",200,"Transfers Out To",100,"Brownsboro ISD (107902)",45
"2013-14",07,"Region VII Kilgore","Murchison ISD (107908)",200,"Transfers Out To",100,"Cross Roads ISD (107904)",-9999999
"2013-14",07,"Region VII Kilgore","Murchison ISD (107908)",200,"Transfers Out To",100,"Eustace ISD (107905)",5
"2013-14",07,"Region VII Kilgore","Murchison ISD (107908)",200,"Transfers Out To",100,"Mabank ISD (129905)",-9999999
"2013-14",07,"Region VII Kilgore","Murchison ISD (107908)",200,"Transfers Out To",100,"Malakoff ISD (107906)",-9999999
"2013-14",07,"Region VII Kilgore","Murchison ISD (107908)",200,"Transfers Out To",100,"Martins Mill ISD (234905)",-9999999
"2013-14",07,"Region VII Kilgore","Murchison ISD (107908)",200,"Transfers Out To",200,"","."
"2013-14",07,"Region VII Kilgore","Murchison ISD (107908)",200,"Transfers Out To",200,"Total Transfers Out",60
"2013-14",07,"Region VII Kilgore","Murchison ISD (107908)",200,"Transfers Out To",300,"","."

