"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2011-12",15,"Region XV San Angelo","Zephyr ISD (025906)",100,"Transfers In From",100,"Bangs ISD (025901)",-9999999
"2011-12",15,"Region XV San Angelo","Zephyr ISD (025906)",100,"Transfers In From",100,"Blanket ISD (025904)",-9999999
"2011-12",15,"Region XV San Angelo","Zephyr ISD (025906)",100,"Transfers In From",100,"Brownwood ISD (025902)",41
"2011-12",15,"Region XV San Angelo","Zephyr ISD (025906)",100,"Transfers In From",100,"Comanche ISD (047901)",6
"2011-12",15,"Region XV San Angelo","Zephyr ISD (025906)",100,"Transfers In From",100,"Early ISD (025909)",24
"2011-12",15,"Region XV San Angelo","Zephyr ISD (025906)",100,"Transfers In From",100,"Goldthwaite ISD (167901)",-9999999
"2011-12",15,"Region XV San Angelo","Zephyr ISD (025906)",100,"Transfers In From",100,"Mullin ISD (167902)",15
"2011-12",15,"Region XV San Angelo","Zephyr ISD (025906)",100,"Transfers In From",100,"Panther Creek CISD (042905)",-9999999
"2011-12",15,"Region XV San Angelo","Zephyr ISD (025906)",100,"Transfers In From",200,"","."
"2011-12",15,"Region XV San Angelo","Zephyr ISD (025906)",100,"Transfers In From",200,"Total Transfers In",96
"2011-12",15,"Region XV San Angelo","Zephyr ISD (025906)",100,"Transfers In From",300,"","."
"2011-12",15,"Region XV San Angelo","Zephyr ISD (025906)",200,"Transfers Out To",100,"Blanket ISD (025904)",-9999999
"2011-12",15,"Region XV San Angelo","Zephyr ISD (025906)",200,"Transfers Out To",100,"Brownwood ISD (025902)",9
"2011-12",15,"Region XV San Angelo","Zephyr ISD (025906)",200,"Transfers Out To",100,"Comanche ISD (047901)",-9999999
"2011-12",15,"Region XV San Angelo","Zephyr ISD (025906)",200,"Transfers Out To",100,"Early ISD (025909)",20
"2011-12",15,"Region XV San Angelo","Zephyr ISD (025906)",200,"Transfers Out To",100,"Mullin ISD (167902)",7
"2011-12",15,"Region XV San Angelo","Zephyr ISD (025906)",200,"Transfers Out To",100,"Premier High Schools (072801)",-9999999
"2011-12",15,"Region XV San Angelo","Zephyr ISD (025906)",200,"Transfers Out To",100,"Priddy ISD (167904)",-9999999
"2011-12",15,"Region XV San Angelo","Zephyr ISD (025906)",200,"Transfers Out To",100,"Santa Anna ISD (042903)",-9999999
"2011-12",15,"Region XV San Angelo","Zephyr ISD (025906)",200,"Transfers Out To",200,"","."
"2011-12",15,"Region XV San Angelo","Zephyr ISD (025906)",200,"Transfers Out To",200,"Total Transfers Out",44
"2011-12",15,"Region XV San Angelo","Zephyr ISD (025906)",200,"Transfers Out To",300,"","."

