"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2014-15",11,"Region XI Fort Worth","Huckabay ISD (072908)",100,"Transfers In From",100,"Bluff Dale ISD (072904)",-9999999
"2014-15",11,"Region XI Fort Worth","Huckabay ISD (072908)",100,"Transfers In From",100,"Dublin ISD (072902)",7
"2014-15",11,"Region XI Fort Worth","Huckabay ISD (072908)",100,"Transfers In From",100,"Gordon ISD (182901)",-9999999
"2014-15",11,"Region XI Fort Worth","Huckabay ISD (072908)",100,"Transfers In From",100,"Lingleville ISD (072909)",5
"2014-15",11,"Region XI Fort Worth","Huckabay ISD (072908)",100,"Transfers In From",100,"Morgan Mill ISD (072910)",-9999999
"2014-15",11,"Region XI Fort Worth","Huckabay ISD (072908)",100,"Transfers In From",100,"Stephenville ISD (072903)",45
"2014-15",11,"Region XI Fort Worth","Huckabay ISD (072908)",100,"Transfers In From",200,"","."
"2014-15",11,"Region XI Fort Worth","Huckabay ISD (072908)",100,"Transfers In From",200,"Total Transfers In",65
"2014-15",11,"Region XI Fort Worth","Huckabay ISD (072908)",100,"Transfers In From",300,"","."
"2014-15",11,"Region XI Fort Worth","Huckabay ISD (072908)",200,"Transfers Out To",100,"Brock ISD (184909)",-9999999
"2014-15",11,"Region XI Fort Worth","Huckabay ISD (072908)",200,"Transfers Out To",100,"Erath Excels Academy Inc (072802)",-9999999
"2014-15",11,"Region XI Fort Worth","Huckabay ISD (072908)",200,"Transfers Out To",100,"Gordon ISD (182901)",12
"2014-15",11,"Region XI Fort Worth","Huckabay ISD (072908)",200,"Transfers Out To",100,"Stephenville ISD (072903)",38
"2014-15",11,"Region XI Fort Worth","Huckabay ISD (072908)",200,"Transfers Out To",100,"Strawn ISD (182905)",-9999999
"2014-15",11,"Region XI Fort Worth","Huckabay ISD (072908)",200,"Transfers Out To",200,"","."
"2014-15",11,"Region XI Fort Worth","Huckabay ISD (072908)",200,"Transfers Out To",200,"Total Transfers Out",-9999999
"2014-15",11,"Region XI Fort Worth","Huckabay ISD (072908)",200,"Transfers Out To",300,"","."

