T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfers Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","REPORT_DISTNAME_NUMBER_PROPCASE","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND_PROP","TRANSFERS_IN_OUT"
"2019-2020",07,"Region VII Kilgore","Brownsboro ISD (107902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Eustace ISD (107905)",-999
"2019-2020",07,"Region VII Kilgore","Brownsboro ISD (107902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Frankston ISD (001904)",30
"2019-2020",07,"Region VII Kilgore","Brownsboro ISD (107902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Grand Saline ISD (234904)",-999
"2019-2020",07,"Region VII Kilgore","Brownsboro ISD (107902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Hallsville ISD (102904)",-999
"2019-2020",07,"Region VII Kilgore","Brownsboro ISD (107902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Jacksonville ISD (037904)",-999
"2019-2020",07,"Region VII Kilgore","Brownsboro ISD (107902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Lapoynor ISD (107910)",-999
"2019-2020",07,"Region VII Kilgore","Brownsboro ISD (107902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Lindale ISD (212903)",-999
"2019-2020",07,"Region VII Kilgore","Brownsboro ISD (107902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Mabank ISD (129905)",-999
"2019-2020",07,"Region VII Kilgore","Brownsboro ISD (107902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Malakoff ISD (107906)",-999
"2019-2020",07,"Region VII Kilgore","Brownsboro ISD (107902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Marshall ISD (102902)",-999
"2019-2020",07,"Region VII Kilgore","Brownsboro ISD (107902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Martins Mill ISD (234905)",-999
"2019-2020",07,"Region VII Kilgore","Brownsboro ISD (107902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Murchison ISD (107908)",16
"2019-2020",07,"Region VII Kilgore","Brownsboro ISD (107902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Premier High Schools (072801)",-999
"2019-2020",07,"Region VII Kilgore","Brownsboro ISD (107902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Ranch Academy (234801)",-999
"2019-2020",07,"Region VII Kilgore","Brownsboro ISD (107902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Terrell ISD (129906)",-999
"2019-2020",07,"Region VII Kilgore","Brownsboro ISD (107902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Texarkana ISD (019907)",-999
"2019-2020",07,"Region VII Kilgore","Brownsboro ISD (107902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Texas College Preparatory Academie (221801)",-999
"2019-2020",07,"Region VII Kilgore","Brownsboro ISD (107902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Tyler ISD (212905)",-999
"2019-2020",07,"Region VII Kilgore","Brownsboro ISD (107902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Ut Tyler University Academy (212804)",-999
"2019-2020",07,"Region VII Kilgore","Brownsboro ISD (107902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Van ISD (234906)",10
"2019-2020",07,"Region VII Kilgore","Brownsboro ISD (107902)","Traditional ISD/CSD",200,"Transfers Out To",200,,
"2019-2020",07,"Region VII Kilgore","Brownsboro ISD (107902)","Traditional ISD/CSD",200,"Transfers Out To",200,"Total Transfers Out",167
"2019-2020",07,"Region VII Kilgore","Brownsboro ISD (107902)","Traditional ISD/CSD",200,"Transfers Out To",300,,

 -999 indicates counts or percentages are not available (i.e. masked) to comply with the Family Educational Rights and Privacy Act (FERPA).

Masked numbers are typically small although larger numbers may be masked to prevent imputation.

The REPORT_NUMBER column and the LINE_GROUP_NUMBER column are added to assist sorting and filtering of rows in the file.

