"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2016-2017",06,"Region VI Huntsville","Gause ISD (166902)","Traditional ISD/CSD",100,"Transfers In From",100,"Caldwell ISD (026901)",-9999999
"2016-2017",06,"Region VI Huntsville","Gause ISD (166902)","Traditional ISD/CSD",100,"Transfers In From",100,"Cameron ISD (166901)",-9999999
"2016-2017",06,"Region VI Huntsville","Gause ISD (166902)","Traditional ISD/CSD",100,"Transfers In From",100,"Franklin ISD (198903)",-9999999
"2016-2017",06,"Region VI Huntsville","Gause ISD (166902)","Traditional ISD/CSD",100,"Transfers In From",100,"Hearne ISD (198905)",77
"2016-2017",06,"Region VI Huntsville","Gause ISD (166902)","Traditional ISD/CSD",100,"Transfers In From",100,"Milano ISD (166903)",6
"2016-2017",06,"Region VI Huntsville","Gause ISD (166902)","Traditional ISD/CSD",100,"Transfers In From",100,"Rockdale ISD (166904)",-9999999
"2016-2017",06,"Region VI Huntsville","Gause ISD (166902)","Traditional ISD/CSD",100,"Transfers In From",200,,"."
"2016-2017",06,"Region VI Huntsville","Gause ISD (166902)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",89
"2016-2017",06,"Region VI Huntsville","Gause ISD (166902)","Traditional ISD/CSD",100,"Transfers In From",300,,"."
"2016-2017",06,"Region VI Huntsville","Gause ISD (166902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Caldwell ISD (026901)",-9999999
"2016-2017",06,"Region VI Huntsville","Gause ISD (166902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Hearne ISD (198905)",-9999999
"2016-2017",06,"Region VI Huntsville","Gause ISD (166902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Lexington ISD (144902)",-9999999
"2016-2017",06,"Region VI Huntsville","Gause ISD (166902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Milano ISD (166903)",39
"2016-2017",06,"Region VI Huntsville","Gause ISD (166902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Mumford ISD (198906)",15
"2016-2017",06,"Region VI Huntsville","Gause ISD (166902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Rockdale ISD (166904)",-9999999
"2016-2017",06,"Region VI Huntsville","Gause ISD (166902)","Traditional ISD/CSD",200,"Transfers Out To",200,,"."
"2016-2017",06,"Region VI Huntsville","Gause ISD (166902)","Traditional ISD/CSD",200,"Transfers Out To",200,"Total Transfers Out",62
"2016-2017",06,"Region VI Huntsville","Gause ISD (166902)","Traditional ISD/CSD",200,"Transfers Out To",300,,"."

