"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2014-15",12,"Region XII Waco","Wortham ISD (081905)",100,"Transfers In From",100,"Coolidge ISD (147901)",-9999999
"2014-15",12,"Region XII Waco","Wortham ISD (081905)",100,"Transfers In From",100,"Corsicana ISD (175903)",10
"2014-15",12,"Region XII Waco","Wortham ISD (081905)",100,"Transfers In From",100,"Dawson ISD (175904)",-9999999
"2014-15",12,"Region XII Waco","Wortham ISD (081905)",100,"Transfers In From",100,"Fairfield ISD (081902)",7
"2014-15",12,"Region XII Waco","Wortham ISD (081905)",100,"Transfers In From",100,"Groesbeck ISD (147902)",-9999999
"2014-15",12,"Region XII Waco","Wortham ISD (081905)",100,"Transfers In From",100,"Mexia ISD (147903)",61
"2014-15",12,"Region XII Waco","Wortham ISD (081905)",100,"Transfers In From",100,"Mildred ISD (175910)",-9999999
"2014-15",12,"Region XII Waco","Wortham ISD (081905)",100,"Transfers In From",100,"Teague ISD (081904)",-9999999
"2014-15",12,"Region XII Waco","Wortham ISD (081905)",100,"Transfers In From",200,"","."
"2014-15",12,"Region XII Waco","Wortham ISD (081905)",100,"Transfers In From",200,"Total Transfers In",91
"2014-15",12,"Region XII Waco","Wortham ISD (081905)",100,"Transfers In From",300,"","."
"2014-15",12,"Region XII Waco","Wortham ISD (081905)",200,"Transfers Out To",100,"Fairfield ISD (081902)",16
"2014-15",12,"Region XII Waco","Wortham ISD (081905)",200,"Transfers Out To",100,"Groesbeck ISD (147902)",-9999999
"2014-15",12,"Region XII Waco","Wortham ISD (081905)",200,"Transfers Out To",100,"Hurst-Euless-Bedford ISD (220916)",-9999999
"2014-15",12,"Region XII Waco","Wortham ISD (081905)",200,"Transfers Out To",100,"Mildred ISD (175910)",-9999999
"2014-15",12,"Region XII Waco","Wortham ISD (081905)",200,"Transfers Out To",100,"Teague ISD (081904)",12
"2014-15",12,"Region XII Waco","Wortham ISD (081905)",200,"Transfers Out To",100,"Texas College Preparatory Academie (221801)",-9999999
"2014-15",12,"Region XII Waco","Wortham ISD (081905)",200,"Transfers Out To",200,"","."
"2014-15",12,"Region XII Waco","Wortham ISD (081905)",200,"Transfers Out To",200,"Total Transfers Out",34
"2014-15",12,"Region XII Waco","Wortham ISD (081905)",200,"Transfers Out To",300,"","."

