T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfers Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2018-2019",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",100,"Transfers In From",100,"Devine ISD (163901)",-999
"2018-2019",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",100,"Transfers In From",100,"East Central ISD (015911)",12
"2018-2019",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",100,"Transfers In From",100,"Edgewood ISD (015905)",10
"2018-2019",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",100,"Transfers In From",100,"Floresville ISD (247901)",-999
"2018-2019",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",100,"Transfers In From",100,"Harlandale ISD (015904)",-999
"2018-2019",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",100,"Transfers In From",100,"Hondo ISD (163904)",-999
"2018-2019",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",100,"Transfers In From",100,"Judson ISD (015916)",-999
"2018-2019",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",100,"Transfers In From",100,"Lytle ISD (007904)",22
"2018-2019",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",100,"Transfers In From",100,"Medina Valley ISD (163908)",18
"2018-2019",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",100,"Transfers In From",100,"Natalia ISD (163903)",11
"2018-2019",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",100,"Transfers In From",100,"North East ISD (015910)",-999
"2018-2019",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",100,"Transfers In From",100,"Northside ISD (015915)",123
"2018-2019",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",100,"Transfers In From",100,"Poteet ISD (007906)",-999
"2018-2019",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",100,"Transfers In From",100,"San Antonio ISD (015907)",18
"2018-2019",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",100,"Transfers In From",100,"Somerset ISD (015909)",17
"2018-2019",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",100,"Transfers In From",100,"South San Antonio ISD (015908)",21
"2018-2019",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",100,"Transfers In From",100,"Southside ISD (015917)",15
"2018-2019",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",100,"Transfers In From",200,,0
"2018-2019",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",297
"2018-2019",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",100,"Transfers In From",300,,0
"2018-2019",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",200,"Transfers Out To",100,"Austin ISD (227901)",-999
"2018-2019",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",200,"Transfers Out To",100,"Basis Texas (015834)",17
"2018-2019",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",200,"Transfers Out To",100,"Bexar County Academy (015809)",-999
"2018-2019",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",200,"Transfers Out To",100,"Brooks Academies Of Texas (015830)",55
"2018-2019",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",200,"Transfers Out To",100,"D'Hanis ISD (163902)",-999
"2018-2019",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",200,"Transfers Out To",100,"Devine ISD (163901)",-999
"2018-2019",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",200,"Transfers Out To",100,"East Central ISD (015911)",-999
"2018-2019",20,"Region XX San Antonio","Southwest ISD (015912)","Traditional ISD/CSD",200,"Transfers Out To",100,"Edgewood ISD (015905)",11
