"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2011-12",03,"Region III Victoria","Refugio ISD (196903)",100,"Transfers In From",100,"Goliad ISD (088902)",7
"2011-12",03,"Region III Victoria","Refugio ISD (196903)",100,"Transfers In From",100,"Odem-Edroy ISD (205905)",-9999999
"2011-12",03,"Region III Victoria","Refugio ISD (196903)",100,"Transfers In From",100,"Sinton ISD (205906)",-9999999
"2011-12",03,"Region III Victoria","Refugio ISD (196903)",100,"Transfers In From",100,"Victoria ISD (235902)",-9999999
"2011-12",03,"Region III Victoria","Refugio ISD (196903)",100,"Transfers In From",100,"Woodsboro ISD (196902)",19
"2011-12",03,"Region III Victoria","Refugio ISD (196903)",100,"Transfers In From",200,"","."
"2011-12",03,"Region III Victoria","Refugio ISD (196903)",100,"Transfers In From",200,"Total Transfers In",32
"2011-12",03,"Region III Victoria","Refugio ISD (196903)",100,"Transfers In From",300,"","."
"2011-12",03,"Region III Victoria","Refugio ISD (196903)",200,"Transfers Out To",100,"Austwell-Tivoli ISD (196901)",10
"2011-12",03,"Region III Victoria","Refugio ISD (196903)",200,"Transfers Out To",100,"Ingleside ISD (205903)",-9999999
"2011-12",03,"Region III Victoria","Refugio ISD (196903)",200,"Transfers Out To",100,"San Diego ISD (066902)",-9999999
"2011-12",03,"Region III Victoria","Refugio ISD (196903)",200,"Transfers Out To",100,"Sinton ISD (205906)",-9999999
"2011-12",03,"Region III Victoria","Refugio ISD (196903)",200,"Transfers Out To",100,"Victoria ISD (235902)",-9999999
"2011-12",03,"Region III Victoria","Refugio ISD (196903)",200,"Transfers Out To",100,"Woodsboro ISD (196902)",22
"2011-12",03,"Region III Victoria","Refugio ISD (196903)",200,"Transfers Out To",200,"","."
"2011-12",03,"Region III Victoria","Refugio ISD (196903)",200,"Transfers Out To",200,"Total Transfers Out",40
"2011-12",03,"Region III Victoria","Refugio ISD (196903)",200,"Transfers Out To",300,"","."

