"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2011-12",16,"Region XVI Amarillo","Pringle-Morse CISD (098903)",100,"Transfers In From",100,"Borger ISD (117901)",6
"2011-12",16,"Region XVI Amarillo","Pringle-Morse CISD (098903)",100,"Transfers In From",100,"Dumas ISD (171901)",-9999999
"2011-12",16,"Region XVI Amarillo","Pringle-Morse CISD (098903)",100,"Transfers In From",100,"Gruver ISD (098901)",22
"2011-12",16,"Region XVI Amarillo","Pringle-Morse CISD (098903)",100,"Transfers In From",100,"Plemons-Stinnett-Phillips CISD (117904)",9
"2011-12",16,"Region XVI Amarillo","Pringle-Morse CISD (098903)",100,"Transfers In From",100,"Spearman ISD (098904)",37
"2011-12",16,"Region XVI Amarillo","Pringle-Morse CISD (098903)",100,"Transfers In From",200,"","."
"2011-12",16,"Region XVI Amarillo","Pringle-Morse CISD (098903)",100,"Transfers In From",200,"Total Transfers In",-9999999
"2011-12",16,"Region XVI Amarillo","Pringle-Morse CISD (098903)",100,"Transfers In From",300,"","."
"2011-12",16,"Region XVI Amarillo","Pringle-Morse CISD (098903)",200,"Transfers Out To",100,"Gruver ISD (098901)",11
"2011-12",16,"Region XVI Amarillo","Pringle-Morse CISD (098903)",200,"Transfers Out To",100,"Plemons-Stinnett-Phillips CISD (117904)",12
"2011-12",16,"Region XVI Amarillo","Pringle-Morse CISD (098903)",200,"Transfers Out To",100,"Spearman ISD (098904)",6
"2011-12",16,"Region XVI Amarillo","Pringle-Morse CISD (098903)",200,"Transfers Out To",100,"Sunray ISD (171902)",-9999999
"2011-12",16,"Region XVI Amarillo","Pringle-Morse CISD (098903)",200,"Transfers Out To",200,"","."
"2011-12",16,"Region XVI Amarillo","Pringle-Morse CISD (098903)",200,"Transfers Out To",200,"Total Transfers Out",-9999999
"2011-12",16,"Region XVI Amarillo","Pringle-Morse CISD (098903)",200,"Transfers Out To",300,"","."

