"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2015-16",12,"Region XII Waco","Bynum ISD (109902)",100,"Transfers In From",100,"Abbott ISD (109901)",-9999999
"2015-16",12,"Region XII Waco","Bynum ISD (109902)",100,"Transfers In From",100,"Connally ISD (161921)",-9999999
"2015-16",12,"Region XII Waco","Bynum ISD (109902)",100,"Transfers In From",100,"Hillsboro ISD (109904)",40
"2015-16",12,"Region XII Waco","Bynum ISD (109902)",100,"Transfers In From",100,"Hubbard ISD (109905)",-9999999
"2015-16",12,"Region XII Waco","Bynum ISD (109902)",100,"Transfers In From",100,"Malone ISD (109908)",17
"2015-16",12,"Region XII Waco","Bynum ISD (109902)",100,"Transfers In From",100,"Milford ISD (070909)",5
"2015-16",12,"Region XII Waco","Bynum ISD (109902)",100,"Transfers In From",200,,"."
"2015-16",12,"Region XII Waco","Bynum ISD (109902)",100,"Transfers In From",200,"Total Transfers In",71
"2015-16",12,"Region XII Waco","Bynum ISD (109902)",100,"Transfers In From",300,,"."
"2015-16",12,"Region XII Waco","Bynum ISD (109902)",200,"Transfers Out To",100,"Abbott ISD (109901)",8
"2015-16",12,"Region XII Waco","Bynum ISD (109902)",200,"Transfers Out To",100,"Dawson ISD (175904)",-9999999
"2015-16",12,"Region XII Waco","Bynum ISD (109902)",200,"Transfers Out To",100,"Frost ISD (175905)",8
"2015-16",12,"Region XII Waco","Bynum ISD (109902)",200,"Transfers Out To",100,"Hillsboro ISD (109904)",14
"2015-16",12,"Region XII Waco","Bynum ISD (109902)",200,"Transfers Out To",100,"Itasca ISD (109907)",5
"2015-16",12,"Region XII Waco","Bynum ISD (109902)",200,"Transfers Out To",100,"Malone ISD (109908)",9
"2015-16",12,"Region XII Waco","Bynum ISD (109902)",200,"Transfers Out To",100,"Penelope ISD (109914)",-9999999
"2015-16",12,"Region XII Waco","Bynum ISD (109902)",200,"Transfers Out To",100,"Whitney ISD (109911)",-9999999
"2015-16",12,"Region XII Waco","Bynum ISD (109902)",200,"Transfers Out To",200,,"."
"2015-16",12,"Region XII Waco","Bynum ISD (109902)",200,"Transfers Out To",200,"Total Transfers Out",49
"2015-16",12,"Region XII Waco","Bynum ISD (109902)",200,"Transfers Out To",300,,"."

