"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2013-14",18,"Region XVIII Midland","Alpine ISD (022901)",100,"Transfers In From",100,"Ft Davis ISD (122901)",-9999999
"2013-14",18,"Region XVIII Midland","Alpine ISD (022901)",100,"Transfers In From",100,"Marathon ISD (022902)",-9999999
"2013-14",18,"Region XVIII Midland","Alpine ISD (022901)",100,"Transfers In From",100,"Marfa ISD (189901)",-9999999
"2013-14",18,"Region XVIII Midland","Alpine ISD (022901)",100,"Transfers In From",200,"","."
"2013-14",18,"Region XVIII Midland","Alpine ISD (022901)",100,"Transfers In From",200,"Total Transfers In",9
"2013-14",18,"Region XVIII Midland","Alpine ISD (022901)",100,"Transfers In From",300,"","."
"2013-14",18,"Region XVIII Midland","Alpine ISD (022901)",200,"Transfers Out To",100,"Abilene ISD (221901)",-9999999
"2013-14",18,"Region XVIII Midland","Alpine ISD (022901)",200,"Transfers Out To",100,"Ft Davis ISD (122901)",6
"2013-14",18,"Region XVIII Midland","Alpine ISD (022901)",200,"Transfers Out To",100,"San Angelo ISD (226903)",-9999999
"2013-14",18,"Region XVIII Midland","Alpine ISD (022901)",200,"Transfers Out To",100,"Terlingua CSD (022004)",6
"2013-14",18,"Region XVIII Midland","Alpine ISD (022901)",200,"Transfers Out To",200,"","."
"2013-14",18,"Region XVIII Midland","Alpine ISD (022901)",200,"Transfers Out To",200,"Total Transfers Out",-9999999
"2013-14",18,"Region XVIII Midland","Alpine ISD (022901)",200,"Transfers Out To",300,"","."

