"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2014-15",10,"Region X Richardson","Bland ISD (116915)",100,"Transfers In From",100,"Anna ISD (043902)",-9999999
"2014-15",10,"Region X Richardson","Bland ISD (116915)",100,"Transfers In From",100,"Caddo Mills ISD (116901)",-9999999
"2014-15",10,"Region X Richardson","Bland ISD (116915)",100,"Transfers In From",100,"Celeste ISD (116902)",-9999999
"2014-15",10,"Region X Richardson","Bland ISD (116915)",100,"Transfers In From",100,"Denton ISD (061901)",-9999999
"2014-15",10,"Region X Richardson","Bland ISD (116915)",100,"Transfers In From",100,"Farmersville ISD (043904)",-9999999
"2014-15",10,"Region X Richardson","Bland ISD (116915)",100,"Transfers In From",100,"Greenville ISD (116905)",12
"2014-15",10,"Region X Richardson","Bland ISD (116915)",100,"Transfers In From",100,"Leonard ISD (074909)",-9999999
"2014-15",10,"Region X Richardson","Bland ISD (116915)",100,"Transfers In From",100,"Princeton ISD (043911)",5
"2014-15",10,"Region X Richardson","Bland ISD (116915)",100,"Transfers In From",100,"Whitewright ISD (091910)",-9999999
"2014-15",10,"Region X Richardson","Bland ISD (116915)",100,"Transfers In From",200,"","."
"2014-15",10,"Region X Richardson","Bland ISD (116915)",100,"Transfers In From",200,"Total Transfers In",31
"2014-15",10,"Region X Richardson","Bland ISD (116915)",100,"Transfers In From",300,"","."
"2014-15",10,"Region X Richardson","Bland ISD (116915)",200,"Transfers Out To",100,"Blue Ridge ISD (043917)",16
"2014-15",10,"Region X Richardson","Bland ISD (116915)",200,"Transfers Out To",100,"Caddo Mills ISD (116901)",9
"2014-15",10,"Region X Richardson","Bland ISD (116915)",200,"Transfers Out To",100,"Celeste ISD (116902)",16
"2014-15",10,"Region X Richardson","Bland ISD (116915)",200,"Transfers Out To",100,"Leonard ISD (074909)",-9999999
"2014-15",10,"Region X Richardson","Bland ISD (116915)",200,"Transfers Out To",100,"Lovejoy ISD (043919)",-9999999
"2014-15",10,"Region X Richardson","Bland ISD (116915)",200,"Transfers Out To",100,"Phoenix Charter School (116801)",-9999999
"2014-15",10,"Region X Richardson","Bland ISD (116915)",200,"Transfers Out To",200,"","."
"2014-15",10,"Region X Richardson","Bland ISD (116915)",200,"Transfers Out To",200,"Total Transfers Out",46
"2014-15",10,"Region X Richardson","Bland ISD (116915)",200,"Transfers Out To",300,"","."

