"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2014-15",16,"Region XVI Amarillo","Dalhart ISD (056901)",100,"Transfers In From",100,"Channing ISD (103901)",-9999999
"2014-15",16,"Region XVI Amarillo","Dalhart ISD (056901)",100,"Transfers In From",100,"Hartley ISD (103902)",11
"2014-15",16,"Region XVI Amarillo","Dalhart ISD (056901)",100,"Transfers In From",100,"Texline ISD (056902)",-9999999
"2014-15",16,"Region XVI Amarillo","Dalhart ISD (056901)",100,"Transfers In From",200,"","."
"2014-15",16,"Region XVI Amarillo","Dalhart ISD (056901)",100,"Transfers In From",200,"Total Transfers In",-9999999
"2014-15",16,"Region XVI Amarillo","Dalhart ISD (056901)",100,"Transfers In From",300,"","."
"2014-15",16,"Region XVI Amarillo","Dalhart ISD (056901)",200,"Transfers Out To",100,"Amarillo ISD (188901)",-9999999
"2014-15",16,"Region XVI Amarillo","Dalhart ISD (056901)",200,"Transfers Out To",100,"Dumas ISD (171901)",-9999999
"2014-15",16,"Region XVI Amarillo","Dalhart ISD (056901)",200,"Transfers Out To",100,"Hartley ISD (103902)",55
"2014-15",16,"Region XVI Amarillo","Dalhart ISD (056901)",200,"Transfers Out To",100,"Lubbock ISD (152901)",-9999999
"2014-15",16,"Region XVI Amarillo","Dalhart ISD (056901)",200,"Transfers Out To",100,"Sunray ISD (171902)",7
"2014-15",16,"Region XVI Amarillo","Dalhart ISD (056901)",200,"Transfers Out To",100,"Texas College Preparatory Academie (221801)",-9999999
"2014-15",16,"Region XVI Amarillo","Dalhart ISD (056901)",200,"Transfers Out To",100,"Texline ISD (056902)",25
"2014-15",16,"Region XVI Amarillo","Dalhart ISD (056901)",200,"Transfers Out To",200,"","."
"2014-15",16,"Region XVI Amarillo","Dalhart ISD (056901)",200,"Transfers Out To",200,"Total Transfers Out",-9999999
"2014-15",16,"Region XVI Amarillo","Dalhart ISD (056901)",200,"Transfers Out To",300,"","."

