T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfers Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","REPORT_DISTNAME_NUMBER_PROPCASE","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND_PROP","TRANSFERS_IN_OUT"
"2019-2020",11,"Region XI Fort Worth","Crowley ISD (220912)","Traditional ISD/CSD",100,"Transfers In From",100,"Aledo ISD (184907)",-999
"2019-2020",11,"Region XI Fort Worth","Crowley ISD (220912)","Traditional ISD/CSD",100,"Transfers In From",100,"Alvarado ISD (126901)",-999
"2019-2020",11,"Region XI Fort Worth","Crowley ISD (220912)","Traditional ISD/CSD",100,"Transfers In From",100,"Arlington ISD (220901)",11
"2019-2020",11,"Region XI Fort Worth","Crowley ISD (220912)","Traditional ISD/CSD",100,"Transfers In From",100,"Burleson ISD (126902)",19
"2019-2020",11,"Region XI Fort Worth","Crowley ISD (220912)","Traditional ISD/CSD",100,"Transfers In From",100,"Cedar Hill ISD (057904)",-999
"2019-2020",11,"Region XI Fort Worth","Crowley ISD (220912)","Traditional ISD/CSD",100,"Transfers In From",100,"Cleburne ISD (126903)",-999
"2019-2020",11,"Region XI Fort Worth","Crowley ISD (220912)","Traditional ISD/CSD",100,"Transfers In From",100,"Denton ISD (061901)",-999
"2019-2020",11,"Region XI Fort Worth","Crowley ISD (220912)","Traditional ISD/CSD",100,"Transfers In From",100,"Desoto ISD (057906)",-999
"2019-2020",11,"Region XI Fort Worth","Crowley ISD (220912)","Traditional ISD/CSD",100,"Transfers In From",100,"Duncanville ISD (057907)",-999
"2019-2020",11,"Region XI Fort Worth","Crowley ISD (220912)","Traditional ISD/CSD",100,"Transfers In From",100,"Eagle Mt-Saginaw ISD (220918)",-999
"2019-2020",11,"Region XI Fort Worth","Crowley ISD (220912)","Traditional ISD/CSD",100,"Transfers In From",100,"Everman ISD (220904)",31
