T E X A S  E D U C A T I O N  A G E N C Y

District Level Transfer Report

PEIMS Student Transfer Report

"YEAR","REPORT_REGION","REPORT_REGION_NAME","REPORT_DISTNAME_NUMBER","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","DISTNAME_NUMBER_RES_ATTEND","TRANSFERS_IN_OUT"
"2022-2023",20,"REGION XX SAN ANTONIO","NEW BRAUNFELS ISD  -  046901","Traditional ISD/CSD",200,"Transfers Out To",100,"COMAL ISD  -  046902",289
"2022-2023",20,"REGION XX SAN ANTONIO","NEW BRAUNFELS ISD  -  046901","Traditional ISD/CSD",200,"Transfers Out To",100,"DALLAS ISD  -  057905",-999
"2022-2023",20,"REGION XX SAN ANTONIO","NEW BRAUNFELS ISD  -  046901","Traditional ISD/CSD",200,"Transfers Out To",100,"EDGEWOOD ISD  -  015905",-999
"2022-2023",20,"REGION XX SAN ANTONIO","NEW BRAUNFELS ISD  -  046901","Traditional ISD/CSD",200,"Transfers Out To",100,"FT SAM HOUSTON ISD  -  015914",-999
"2022-2023",20,"REGION XX SAN ANTONIO","NEW BRAUNFELS ISD  -  046901","Traditional ISD/CSD",200,"Transfers Out To",100,"GRAPEVINE-COLLEYVILLE ISD  -  220906",-999
"2022-2023",20,"REGION XX SAN ANTONIO","NEW BRAUNFELS ISD  -  046901","Traditional ISD/CSD",200,"Transfers Out To",100,"GREAT HEARTS TEXAS  -  015835",21
"2022-2023",20,"REGION XX SAN ANTONIO","NEW BRAUNFELS ISD  -  046901","Traditional ISD/CSD",200,"Transfers Out To",100,"HALLSVILLE ISD  -  102904",35
"2022-2023",20,"REGION XX SAN ANTONIO","NEW BRAUNFELS ISD  -  046901","Traditional ISD/CSD",200,"Transfers Out To",100,"HAYS CISD  -  105906",-999
"2022-2023",20,"REGION XX SAN ANTONIO","NEW BRAUNFELS ISD  -  046901","Traditional ISD/CSD",200,"Transfers Out To",100,"IDEA PUBLIC SCHOOLS  -  108807",11
"2022-2023",20,"REGION XX SAN ANTONIO","NEW BRAUNFELS ISD  -  046901","Traditional ISD/CSD",200,"Transfers Out To",100,"JUDSON ISD  -  015916",-999
"2022-2023",20,"REGION XX SAN ANTONIO","NEW BRAUNFELS ISD  -  046901","Traditional ISD/CSD",200,"Transfers Out To",100,"KARNES CITY ISD  -  128901",-999
"2022-2023",20,"REGION XX SAN ANTONIO","NEW BRAUNFELS ISD  -  046901","Traditional ISD/CSD",200,"Transfers Out To",100,"KATHERINE ANNE PORTER SCHOOL  -  105801",-999
"2022-2023",20,"REGION XX SAN ANTONIO","NEW BRAUNFELS ISD  -  046901","Traditional ISD/CSD",200,"Transfers Out To",100,"LA VERNIA ISD  -  247903",-999
"2022-2023",20,"REGION XX SAN ANTONIO","NEW BRAUNFELS ISD  -  046901","Traditional ISD/CSD",200,"Transfers Out To",100,"LEGACY TRADITIONAL SCHOOLS - TEXAS  -  015806",-999
"2022-2023",20,"REGION XX SAN ANTONIO","NEW BRAUNFELS ISD  -  046901","Traditional ISD/CSD",200,"Transfers Out To",100,"MARION ISD  -  094904",13
"2022-2023",20,"REGION XX SAN ANTONIO","NEW BRAUNFELS ISD  -  046901","Traditional ISD/CSD",200,"Transfers Out To",100,"NATALIA ISD  -  163903",-999
"2022-2023",20,"REGION XX SAN ANTONIO","NEW BRAUNFELS ISD  -  046901","Traditional ISD/CSD",200,"Transfers Out To",100,"NAVARRO ISD  -  094903",12
"2022-2023",20,"REGION XX SAN ANTONIO","NEW BRAUNFELS ISD  -  046901","Traditional ISD/CSD",200,"Transfers Out To",100,"NORTH EAST ISD  -  015910",-999
"2022-2023",20,"REGION XX SAN ANTONIO","NEW BRAUNFELS ISD  -  046901","Traditional ISD/CSD",200,"Transfers Out To",100,"PREMIER HIGH SCHOOLS  -  072801",71
"2022-2023",20,"REGION XX SAN ANTONIO","NEW BRAUNFELS ISD  -  046901","Traditional ISD/CSD",200,"Transfers Out To",100,"RANDOLPH FIELD ISD  -  015906",-999
"2022-2023",20,"REGION XX SAN ANTONIO","NEW BRAUNFELS ISD  -  046901","Traditional ISD/CSD",200,"Transfers Out To",100,"RICE CISD  -  045903",-999
"2022-2023",20,"REGION XX SAN ANTONIO","NEW BRAUNFELS ISD  -  046901","Traditional ISD/CSD",200,"Transfers Out To",100,"ROSCOE COLLEGIATE ISD  -  177901",-999
"2022-2023",20,"REGION XX SAN ANTONIO","NEW BRAUNFELS ISD  -  046901","Traditional ISD/CSD",200,"Transfers Out To",100,"SAN ANTONIO ISD  -  015907",-999
"2022-2023",20,"REGION XX SAN ANTONIO","NEW BRAUNFELS ISD  -  046901","Traditional ISD/CSD",200,"Transfers Out To",100,"SAN MARCOS CISD  -  105902",-999
"2022-2023",20,"REGION XX SAN ANTONIO","NEW BRAUNFELS ISD  -  046901","Traditional ISD/CSD",200,"Transfers Out To",100,"SCHERTZ-CIBOLO-U CITY ISD  -  094902",30
"2022-2023",20,"REGION XX SAN ANTONIO","NEW BRAUNFELS ISD  -  046901","Traditional ISD/CSD",200,"Transfers Out To",100,"SCHOOL OF SCIENCE AND TECHNOLOGY  -  015827",16
"2022-2023",20,"REGION XX SAN ANTONIO","NEW BRAUNFELS ISD  -  046901","Traditional ISD/CSD",200,"Transfers Out To",100,"SCHOOL OF SCIENCE AND TECHNOLOGY DISCOVERY  -  015831",-999
"2022-2023",20,"REGION XX SAN ANTONIO","NEW BRAUNFELS ISD  -  046901","Traditional ISD/CSD",200,"Transfers Out To",100,"SOMERSET ACADEMIES OF TEXAS  -  015830",-999
"2022-2023",20,"REGION XX SAN ANTONIO","NEW BRAUNFELS ISD  -  046901","Traditional ISD/CSD",200,"Transfers Out To",100,"SOUTHWEST PREPARATORY SCHOOL  -  015807",-999
"2022-2023",20,"REGION XX SAN ANTONIO","NEW BRAUNFELS ISD  -  046901","Traditional ISD/CSD",200,"Transfers Out To",100,"TEXAS COLLEGE PREPARATORY ACADEMIES  -  221801",30
"2022-2023",20,"REGION XX SAN ANTONIO","NEW BRAUNFELS ISD  -  046901","Traditional ISD/CSD",200,"Transfers Out To",100,"TEXAS TECH UNIVERSITY K-12  -  152504",-999
"2022-2023",20,"REGION XX SAN ANTONIO","NEW BRAUNFELS ISD  -  046901","Traditional ISD/CSD",200,"Transfers Out To",100,"UNIVERSITY OF TEXAS AT AUSTIN H S  -  227506",-999
"2022-2023",20,"REGION XX SAN ANTONIO","NEW BRAUNFELS ISD  -  046901","Traditional ISD/CSD",200,"Transfers Out To",100,"VALOR PUBLIC SCHOOLS  -  227829",-999
"2022-2023",20,"REGION XX SAN ANTONIO","NEW BRAUNFELS ISD  -  046901","Traditional ISD/CSD",200,"Transfers Out To",100,"VICTORIA ISD  -  235902",-999
"2022-2023",20,"REGION XX SAN ANTONIO","NEW BRAUNFELS ISD  -  046901","Traditional ISD/CSD",200,"Transfers Out To",100,"WIMBERLEY ISD  -  105905",-999
"2022-2023",20,"REGION XX SAN ANTONIO","NEW BRAUNFELS ISD  -  046901","Traditional ISD/CSD",200,"Transfers Out To",200,,"."
"2022-2023",20,"REGION XX SAN ANTONIO","NEW BRAUNFELS ISD  -  046901","Traditional ISD/CSD",200,"Transfers Out To",200,"Total Transfers Out",611
"2022-2023",20,"REGION XX SAN ANTONIO","NEW BRAUNFELS ISD  -  046901","Traditional ISD/CSD",200,"Transfers Out To",300,,"."

 -999 indicates counts or percentages are not available (i.e. masked) to comply with the Family Educational Rights and Privacy Act (FERPA).

Masked numbers are typically small although larger numbers may be masked to prevent imputation.

The REPORT_NUMBER column and the LINE_GROUP_NUMBER column are added to assist sorting and filtering of rows in the file.

