"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2014-15",16,"Region XVI Amarillo","Pringle-Morse CISD (098903)",100,"Transfers In From",100,"Borger ISD (117901)",8
"2014-15",16,"Region XVI Amarillo","Pringle-Morse CISD (098903)",100,"Transfers In From",100,"Gruver ISD (098901)",15
"2014-15",16,"Region XVI Amarillo","Pringle-Morse CISD (098903)",100,"Transfers In From",100,"Plemons-Stinnett-Phillips CISD (117904)",9
"2014-15",16,"Region XVI Amarillo","Pringle-Morse CISD (098903)",100,"Transfers In From",100,"Spearman ISD (098904)",47
"2014-15",16,"Region XVI Amarillo","Pringle-Morse CISD (098903)",100,"Transfers In From",200,"","."
"2014-15",16,"Region XVI Amarillo","Pringle-Morse CISD (098903)",100,"Transfers In From",200,"Total Transfers In",79
"2014-15",16,"Region XVI Amarillo","Pringle-Morse CISD (098903)",100,"Transfers In From",300,"","."
"2014-15",16,"Region XVI Amarillo","Pringle-Morse CISD (098903)",200,"Transfers Out To",100,"Gruver ISD (098901)",13
"2014-15",16,"Region XVI Amarillo","Pringle-Morse CISD (098903)",200,"Transfers Out To",100,"Plemons-Stinnett-Phillips CISD (117904)",-9999999
"2014-15",16,"Region XVI Amarillo","Pringle-Morse CISD (098903)",200,"Transfers Out To",100,"Spearman ISD (098904)",-9999999
"2014-15",16,"Region XVI Amarillo","Pringle-Morse CISD (098903)",200,"Transfers Out To",200,"","."
"2014-15",16,"Region XVI Amarillo","Pringle-Morse CISD (098903)",200,"Transfers Out To",200,"Total Transfers Out",-9999999
"2014-15",16,"Region XVI Amarillo","Pringle-Morse CISD (098903)",200,"Transfers Out To",300,"","."

