"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2017-2018",14,"Region XIV Abilene","Jim Ned CISD (221911)","Traditional ISD/CSD",100,"Transfers In From",100,"Abilene ISD (221901)",-999
"2017-2018",14,"Region XIV Abilene","Jim Ned CISD (221911)","Traditional ISD/CSD",100,"Transfers In From",100,"Blackwell CISD (177903)",-999
"2017-2018",14,"Region XIV Abilene","Jim Ned CISD (221911)","Traditional ISD/CSD",100,"Transfers In From",100,"Clyde CISD (030902)",11
"2017-2018",14,"Region XIV Abilene","Jim Ned CISD (221911)","Traditional ISD/CSD",100,"Transfers In From",100,"Coleman ISD (042901)",-999
"2017-2018",14,"Region XIV Abilene","Jim Ned CISD (221911)","Traditional ISD/CSD",100,"Transfers In From",100,"Eula ISD (030906)",-999
"2017-2018",14,"Region XIV Abilene","Jim Ned CISD (221911)","Traditional ISD/CSD",100,"Transfers In From",100,"Merkel ISD (221904)",-999
"2017-2018",14,"Region XIV Abilene","Jim Ned CISD (221911)","Traditional ISD/CSD",100,"Transfers In From",100,"Winters ISD (200904)",-999
"2017-2018",14,"Region XIV Abilene","Jim Ned CISD (221911)","Traditional ISD/CSD",100,"Transfers In From",100,"Wylie ISD (221912)",-999
"2017-2018",14,"Region XIV Abilene","Jim Ned CISD (221911)","Traditional ISD/CSD",100,"Transfers In From",200,,"."
"2017-2018",14,"Region XIV Abilene","Jim Ned CISD (221911)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",47
"2017-2018",14,"Region XIV Abilene","Jim Ned CISD (221911)","Traditional ISD/CSD",100,"Transfers In From",300,,"."
"2017-2018",14,"Region XIV Abilene","Jim Ned CISD (221911)","Traditional ISD/CSD",200,"Transfers Out To",100,"Abilene ISD (221901)",30
"2017-2018",14,"Region XIV Abilene","Jim Ned CISD (221911)","Traditional ISD/CSD",200,"Transfers Out To",100,"Ballinger ISD (200901)",-999
"2017-2018",14,"Region XIV Abilene","Jim Ned CISD (221911)","Traditional ISD/CSD",200,"Transfers Out To",100,"Blackwell CISD (177903)",-999
"2017-2018",14,"Region XIV Abilene","Jim Ned CISD (221911)","Traditional ISD/CSD",200,"Transfers Out To",100,"Clyde CISD (030902)",-999
"2017-2018",14,"Region XIV Abilene","Jim Ned CISD (221911)","Traditional ISD/CSD",200,"Transfers Out To",100,"Eula ISD (030906)",-999
"2017-2018",14,"Region XIV Abilene","Jim Ned CISD (221911)","Traditional ISD/CSD",200,"Transfers Out To",100,"Premier High Schools (072801)",14
"2017-2018",14,"Region XIV Abilene","Jim Ned CISD (221911)","Traditional ISD/CSD",200,"Transfers Out To",100,"Texas College Preparatory Academie (221801)",-999
"2017-2018",14,"Region XIV Abilene","Jim Ned CISD (221911)","Traditional ISD/CSD",200,"Transfers Out To",100,"Texas Leadership (226801)",-999
"2017-2018",14,"Region XIV Abilene","Jim Ned CISD (221911)","Traditional ISD/CSD",200,"Transfers Out To",100,"Winters ISD (200904)",-999
"2017-2018",14,"Region XIV Abilene","Jim Ned CISD (221911)","Traditional ISD/CSD",200,"Transfers Out To",100,"Wylie ISD (221912)",-999
"2017-2018",14,"Region XIV Abilene","Jim Ned CISD (221911)","Traditional ISD/CSD",200,"Transfers Out To",200,,"."
"2017-2018",14,"Region XIV Abilene","Jim Ned CISD (221911)","Traditional ISD/CSD",200,"Transfers Out To",200,"Total Transfers Out",63
"2017-2018",14,"Region XIV Abilene","Jim Ned CISD (221911)","Traditional ISD/CSD",200,"Transfers Out To",300,,"."

