"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2014-15",02,"Region II Corpus Christi","Taft ISD (205907)",100,"Transfers In From",100,"Aransas Pass ISD (205901)",-9999999
"2014-15",02,"Region II Corpus Christi","Taft ISD (205907)",100,"Transfers In From",100,"Calallen ISD (178903)",-9999999
"2014-15",02,"Region II Corpus Christi","Taft ISD (205907)",100,"Transfers In From",100,"Corpus Christi ISD (178904)",-9999999
"2014-15",02,"Region II Corpus Christi","Taft ISD (205907)",100,"Transfers In From",100,"Gregory-Portland ISD (205902)",5
"2014-15",02,"Region II Corpus Christi","Taft ISD (205907)",100,"Transfers In From",100,"Sinton ISD (205906)",13
"2014-15",02,"Region II Corpus Christi","Taft ISD (205907)",100,"Transfers In From",200,"","."
"2014-15",02,"Region II Corpus Christi","Taft ISD (205907)",100,"Transfers In From",200,"Total Transfers In",23
"2014-15",02,"Region II Corpus Christi","Taft ISD (205907)",100,"Transfers In From",300,"","."
"2014-15",02,"Region II Corpus Christi","Taft ISD (205907)",200,"Transfers Out To",100,"Erath Excels Academy Inc (072802)",92
"2014-15",02,"Region II Corpus Christi","Taft ISD (205907)",200,"Transfers Out To",100,"Flour Bluff ISD (178914)",-9999999
"2014-15",02,"Region II Corpus Christi","Taft ISD (205907)",200,"Transfers Out To",100,"Gregory-Portland ISD (205902)",40
"2014-15",02,"Region II Corpus Christi","Taft ISD (205907)",200,"Transfers Out To",100,"Ingleside ISD (205903)",-9999999
"2014-15",02,"Region II Corpus Christi","Taft ISD (205907)",200,"Transfers Out To",100,"Sinton ISD (205906)",14
"2014-15",02,"Region II Corpus Christi","Taft ISD (205907)",200,"Transfers Out To",100,"Skidmore-Tynan ISD (013905)",-9999999
"2014-15",02,"Region II Corpus Christi","Taft ISD (205907)",200,"Transfers Out To",100,"Tuloso-Midway ISD (178912)",-9999999
"2014-15",02,"Region II Corpus Christi","Taft ISD (205907)",200,"Transfers Out To",200,"","."
"2014-15",02,"Region II Corpus Christi","Taft ISD (205907)",200,"Transfers Out To",200,"Total Transfers Out",155
"2014-15",02,"Region II Corpus Christi","Taft ISD (205907)",200,"Transfers Out To",300,"","."

