"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2013-14",08,"Region VIII Mt Pleasant","Fannindel ISD (060914)",100,"Transfers In From",100,"Commerce ISD (116903)",-9999999
"2013-14",08,"Region VIII Mt Pleasant","Fannindel ISD (060914)",100,"Transfers In From",100,"Honey Grove ISD (074907)",6
"2013-14",08,"Region VIII Mt Pleasant","Fannindel ISD (060914)",100,"Transfers In From",100,"Wolfe City ISD (116909)",6
"2013-14",08,"Region VIII Mt Pleasant","Fannindel ISD (060914)",100,"Transfers In From",200,"","."
"2013-14",08,"Region VIII Mt Pleasant","Fannindel ISD (060914)",100,"Transfers In From",200,"Total Transfers In",-9999999
"2013-14",08,"Region VIII Mt Pleasant","Fannindel ISD (060914)",100,"Transfers In From",300,"","."
"2013-14",08,"Region VIII Mt Pleasant","Fannindel ISD (060914)",200,"Transfers Out To",100,"Bonham ISD (074903)",-9999999
"2013-14",08,"Region VIII Mt Pleasant","Fannindel ISD (060914)",200,"Transfers Out To",100,"Commerce ISD (116903)",8
"2013-14",08,"Region VIII Mt Pleasant","Fannindel ISD (060914)",200,"Transfers Out To",100,"Cooper ISD (060902)",12
"2013-14",08,"Region VIII Mt Pleasant","Fannindel ISD (060914)",200,"Transfers Out To",100,"Honey Grove ISD (074907)",9
"2013-14",08,"Region VIII Mt Pleasant","Fannindel ISD (060914)",200,"Transfers Out To",100,"Wolfe City ISD (116909)",17
"2013-14",08,"Region VIII Mt Pleasant","Fannindel ISD (060914)",200,"Transfers Out To",200,"","."
"2013-14",08,"Region VIII Mt Pleasant","Fannindel ISD (060914)",200,"Transfers Out To",200,"Total Transfers Out",-9999999
"2013-14",08,"Region VIII Mt Pleasant","Fannindel ISD (060914)",200,"Transfers Out To",300,"","."

