"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2011-12",09,"Region IX Wichita Falls","Newcastle ISD (252902)",100,"Transfers In From",100,"Graham ISD (252901)",13
"2011-12",09,"Region IX Wichita Falls","Newcastle ISD (252902)",100,"Transfers In From",100,"Olney ISD (252903)",24
"2011-12",09,"Region IX Wichita Falls","Newcastle ISD (252902)",100,"Transfers In From",200,"","."
"2011-12",09,"Region IX Wichita Falls","Newcastle ISD (252902)",100,"Transfers In From",200,"Total Transfers In",37
"2011-12",09,"Region IX Wichita Falls","Newcastle ISD (252902)",100,"Transfers In From",300,"","."
"2011-12",09,"Region IX Wichita Falls","Newcastle ISD (252902)",200,"Transfers Out To",100,"Graham ISD (252901)",18
"2011-12",09,"Region IX Wichita Falls","Newcastle ISD (252902)",200,"Transfers Out To",100,"Olney ISD (252903)",-9999999
"2011-12",09,"Region IX Wichita Falls","Newcastle ISD (252902)",200,"Transfers Out To",200,"","."
"2011-12",09,"Region IX Wichita Falls","Newcastle ISD (252902)",200,"Transfers Out To",200,"Total Transfers Out",-9999999
"2011-12",09,"Region IX Wichita Falls","Newcastle ISD (252902)",200,"Transfers Out To",300,"","."

