"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2012-13",12,"Region XII Waco","Wortham ISD (081905)",100,"Transfers In From",100,"Blooming Grove ISD (175902)",-9999999
"2012-13",12,"Region XII Waco","Wortham ISD (081905)",100,"Transfers In From",100,"Coolidge ISD (147901)",-9999999
"2012-13",12,"Region XII Waco","Wortham ISD (081905)",100,"Transfers In From",100,"Corsicana ISD (175903)",12
"2012-13",12,"Region XII Waco","Wortham ISD (081905)",100,"Transfers In From",100,"Dawson ISD (175904)",-9999999
"2012-13",12,"Region XII Waco","Wortham ISD (081905)",100,"Transfers In From",100,"Fairfield ISD (081902)",6
"2012-13",12,"Region XII Waco","Wortham ISD (081905)",100,"Transfers In From",100,"Groesbeck ISD (147902)",-9999999
"2012-13",12,"Region XII Waco","Wortham ISD (081905)",100,"Transfers In From",100,"Mexia ISD (147903)",29
"2012-13",12,"Region XII Waco","Wortham ISD (081905)",100,"Transfers In From",100,"Teague ISD (081904)",-9999999
"2012-13",12,"Region XII Waco","Wortham ISD (081905)",100,"Transfers In From",200,"","."
"2012-13",12,"Region XII Waco","Wortham ISD (081905)",100,"Transfers In From",200,"Total Transfers In",60
"2012-13",12,"Region XII Waco","Wortham ISD (081905)",100,"Transfers In From",300,"","."
"2012-13",12,"Region XII Waco","Wortham ISD (081905)",200,"Transfers Out To",100,"Buffalo ISD (145901)",-9999999
"2012-13",12,"Region XII Waco","Wortham ISD (081905)",200,"Transfers Out To",100,"Fairfield ISD (081902)",22
"2012-13",12,"Region XII Waco","Wortham ISD (081905)",200,"Transfers Out To",100,"Groesbeck ISD (147902)",-9999999
"2012-13",12,"Region XII Waco","Wortham ISD (081905)",200,"Transfers Out To",100,"Mexia ISD (147903)",-9999999
"2012-13",12,"Region XII Waco","Wortham ISD (081905)",200,"Transfers Out To",100,"Teague ISD (081904)",8
"2012-13",12,"Region XII Waco","Wortham ISD (081905)",200,"Transfers Out To",100,"Texas College Preparatory Academie (221801)",-9999999
"2012-13",12,"Region XII Waco","Wortham ISD (081905)",200,"Transfers Out To",200,"","."
"2012-13",12,"Region XII Waco","Wortham ISD (081905)",200,"Transfers Out To",200,"Total Transfers Out",38
"2012-13",12,"Region XII Waco","Wortham ISD (081905)",200,"Transfers Out To",300,"","."

