"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2012-13",16,"Region XVI Amarillo","Sunray ISD (171902)",100,"Transfers In From",100,"Borger ISD (117901)",-9999999
"2012-13",16,"Region XVI Amarillo","Sunray ISD (171902)",100,"Transfers In From",100,"Dalhart ISD (056901)",7
"2012-13",16,"Region XVI Amarillo","Sunray ISD (171902)",100,"Transfers In From",100,"Dumas ISD (171901)",45
"2012-13",16,"Region XVI Amarillo","Sunray ISD (171902)",100,"Transfers In From",100,"Hartley ISD (103902)",-9999999
"2012-13",16,"Region XVI Amarillo","Sunray ISD (171902)",100,"Transfers In From",100,"Pringle-Morse CISD (098903)",-9999999
"2012-13",16,"Region XVI Amarillo","Sunray ISD (171902)",100,"Transfers In From",200,"","."
"2012-13",16,"Region XVI Amarillo","Sunray ISD (171902)",100,"Transfers In From",200,"Total Transfers In",-9999999
"2012-13",16,"Region XVI Amarillo","Sunray ISD (171902)",100,"Transfers In From",300,"","."
"2012-13",16,"Region XVI Amarillo","Sunray ISD (171902)",200,"Transfers Out To",100,"Dumas ISD (171901)",-9999999
"2012-13",16,"Region XVI Amarillo","Sunray ISD (171902)",200,"Transfers Out To",100,"Gruver ISD (098901)",-9999999
"2012-13",16,"Region XVI Amarillo","Sunray ISD (171902)",200,"Transfers Out To",100,"Plemons-Stinnett-Phillips CISD (117904)",-9999999
"2012-13",16,"Region XVI Amarillo","Sunray ISD (171902)",200,"Transfers Out To",100,"Pringle-Morse CISD (098903)",-9999999
"2012-13",16,"Region XVI Amarillo","Sunray ISD (171902)",200,"Transfers Out To",100,"Texas College Preparatory Academie (221801)",-9999999
"2012-13",16,"Region XVI Amarillo","Sunray ISD (171902)",200,"Transfers Out To",200,"","."
"2012-13",16,"Region XVI Amarillo","Sunray ISD (171902)",200,"Transfers Out To",200,"Total Transfers Out",-9999999
"2012-13",16,"Region XVI Amarillo","Sunray ISD (171902)",200,"Transfers Out To",300,"","."

