"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2014-15",09,"Region IX Wichita Falls","Archer City ISD (005901)",100,"Transfers In From",100,"Henrietta ISD (039902)",-9999999
"2014-15",09,"Region IX Wichita Falls","Archer City ISD (005901)",100,"Transfers In From",100,"Holliday ISD (005902)",15
"2014-15",09,"Region IX Wichita Falls","Archer City ISD (005901)",100,"Transfers In From",100,"Olney ISD (252903)",22
"2014-15",09,"Region IX Wichita Falls","Archer City ISD (005901)",100,"Transfers In From",100,"Seymour ISD (012901)",-9999999
"2014-15",09,"Region IX Wichita Falls","Archer City ISD (005901)",100,"Transfers In From",100,"Wichita Falls ISD (243905)",15
"2014-15",09,"Region IX Wichita Falls","Archer City ISD (005901)",100,"Transfers In From",100,"Windthorst ISD (005904)",9
"2014-15",09,"Region IX Wichita Falls","Archer City ISD (005901)",100,"Transfers In From",200,"","."
"2014-15",09,"Region IX Wichita Falls","Archer City ISD (005901)",100,"Transfers In From",200,"Total Transfers In",-9999999
"2014-15",09,"Region IX Wichita Falls","Archer City ISD (005901)",100,"Transfers In From",300,"","."
"2014-15",09,"Region IX Wichita Falls","Archer City ISD (005901)",200,"Transfers Out To",100,"Bright Ideas Charter (243801)",-9999999
"2014-15",09,"Region IX Wichita Falls","Archer City ISD (005901)",200,"Transfers Out To",100,"Holliday ISD (005902)",13
"2014-15",09,"Region IX Wichita Falls","Archer City ISD (005901)",200,"Transfers Out To",100,"Texas College Preparatory Academie (221801)",-9999999
"2014-15",09,"Region IX Wichita Falls","Archer City ISD (005901)",200,"Transfers Out To",100,"Wichita Falls ISD (243905)",8
"2014-15",09,"Region IX Wichita Falls","Archer City ISD (005901)",200,"Transfers Out To",100,"Windthorst ISD (005904)",68
"2014-15",09,"Region IX Wichita Falls","Archer City ISD (005901)",200,"Transfers Out To",200,"","."
"2014-15",09,"Region IX Wichita Falls","Archer City ISD (005901)",200,"Transfers Out To",200,"Total Transfers Out",-9999999
"2014-15",09,"Region IX Wichita Falls","Archer City ISD (005901)",200,"Transfers Out To",300,"","."

