"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2015-16",11,"Region XI Fort Worth","Poolville ISD (184901)",100,"Transfers In From",100,"Alvord ISD (249901)",-9999999
"2015-16",11,"Region XI Fort Worth","Poolville ISD (184901)",100,"Transfers In From",100,"Bridgeport ISD (249903)",25
"2015-16",11,"Region XI Fort Worth","Poolville ISD (184901)",100,"Transfers In From",100,"Mineral Wells ISD (182903)",-9999999
"2015-16",11,"Region XI Fort Worth","Poolville ISD (184901)",100,"Transfers In From",100,"Paradise ISD (249906)",-9999999
"2015-16",11,"Region XI Fort Worth","Poolville ISD (184901)",100,"Transfers In From",100,"Peaster ISD (184908)",7
"2015-16",11,"Region XI Fort Worth","Poolville ISD (184901)",100,"Transfers In From",100,"Perrin-Whitt CISD (119903)",9
"2015-16",11,"Region XI Fort Worth","Poolville ISD (184901)",100,"Transfers In From",100,"Springtown ISD (184902)",30
"2015-16",11,"Region XI Fort Worth","Poolville ISD (184901)",100,"Transfers In From",100,"Weatherford ISD (184903)",17
"2015-16",11,"Region XI Fort Worth","Poolville ISD (184901)",100,"Transfers In From",200,,"."
"2015-16",11,"Region XI Fort Worth","Poolville ISD (184901)",100,"Transfers In From",200,"Total Transfers In",-9999999
"2015-16",11,"Region XI Fort Worth","Poolville ISD (184901)",100,"Transfers In From",300,,"."
"2015-16",11,"Region XI Fort Worth","Poolville ISD (184901)",200,"Transfers Out To",100,"Azle ISD (220915)",-9999999
"2015-16",11,"Region XI Fort Worth","Poolville ISD (184901)",200,"Transfers Out To",100,"Bridgeport ISD (249903)",-9999999
"2015-16",11,"Region XI Fort Worth","Poolville ISD (184901)",200,"Transfers Out To",100,"Crosstimbers Academy (184801)",-9999999
"2015-16",11,"Region XI Fort Worth","Poolville ISD (184901)",200,"Transfers Out To",100,"Millsap ISD (184904)",-9999999
"2015-16",11,"Region XI Fort Worth","Poolville ISD (184901)",200,"Transfers Out To",100,"Mineral Wells ISD (182903)",-9999999
"2015-16",11,"Region XI Fort Worth","Poolville ISD (184901)",200,"Transfers Out To",100,"Peaster ISD (184908)",15
"2015-16",11,"Region XI Fort Worth","Poolville ISD (184901)",200,"Transfers Out To",100,"Perrin-Whitt CISD (119903)",-9999999
"2015-16",11,"Region XI Fort Worth","Poolville ISD (184901)",200,"Transfers Out To",100,"Springtown ISD (184902)",39
"2015-16",11,"Region XI Fort Worth","Poolville ISD (184901)",200,"Transfers Out To",100,"Weatherford ISD (184903)",11
"2015-16",11,"Region XI Fort Worth","Poolville ISD (184901)",200,"Transfers Out To",200,,"."
"2015-16",11,"Region XI Fort Worth","Poolville ISD (184901)",200,"Transfers Out To",200,"Total Transfers Out",76
"2015-16",11,"Region XI Fort Worth","Poolville ISD (184901)",200,"Transfers Out To",300,,"."

