"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2015-16",14,"Region XIV Abilene","Rising Star ISD (067908)",100,"Transfers In From",100,"Cisco ISD (067902)",-9999999
"2015-16",14,"Region XIV Abilene","Rising Star ISD (067908)",100,"Transfers In From",100,"Cross Plains ISD (030901)",-9999999
"2015-16",14,"Region XIV Abilene","Rising Star ISD (067908)",100,"Transfers In From",100,"De Leon ISD (047902)",-9999999
"2015-16",14,"Region XIV Abilene","Rising Star ISD (067908)",100,"Transfers In From",100,"Eastland ISD (067903)",-9999999
"2015-16",14,"Region XIV Abilene","Rising Star ISD (067908)",100,"Transfers In From",100,"Gustine ISD (047903)",-9999999
"2015-16",14,"Region XIV Abilene","Rising Star ISD (067908)",100,"Transfers In From",100,"May ISD (025905)",8
"2015-16",14,"Region XIV Abilene","Rising Star ISD (067908)",100,"Transfers In From",100,"Sidney ISD (047905)",-9999999
"2015-16",14,"Region XIV Abilene","Rising Star ISD (067908)",100,"Transfers In From",200,,"."
"2015-16",14,"Region XIV Abilene","Rising Star ISD (067908)",100,"Transfers In From",200,"Total Transfers In",21
"2015-16",14,"Region XIV Abilene","Rising Star ISD (067908)",100,"Transfers In From",300,,"."
"2015-16",14,"Region XIV Abilene","Rising Star ISD (067908)",200,"Transfers Out To",100,"Brownwood ISD (025902)",-9999999
"2015-16",14,"Region XIV Abilene","Rising Star ISD (067908)",200,"Transfers Out To",100,"Cisco ISD (067902)",5
"2015-16",14,"Region XIV Abilene","Rising Star ISD (067908)",200,"Transfers Out To",100,"Comanche ISD (047901)",-9999999
"2015-16",14,"Region XIV Abilene","Rising Star ISD (067908)",200,"Transfers Out To",100,"Cross Plains ISD (030901)",8
"2015-16",14,"Region XIV Abilene","Rising Star ISD (067908)",200,"Transfers Out To",100,"May ISD (025905)",14
"2015-16",14,"Region XIV Abilene","Rising Star ISD (067908)",200,"Transfers Out To",200,,"."
"2015-16",14,"Region XIV Abilene","Rising Star ISD (067908)",200,"Transfers Out To",200,"Total Transfers Out",-9999999
"2015-16",14,"Region XIV Abilene","Rising Star ISD (067908)",200,"Transfers Out To",300,,"."

