"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_CHARTER_STATUS","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2016-2017",07,"Region VII Kilgore","Joaquin ISD (210902)","Traditional ISD/CSD",100,"Transfers In From",100,"Carthage ISD (183902)",7
"2016-2017",07,"Region VII Kilgore","Joaquin ISD (210902)","Traditional ISD/CSD",100,"Transfers In From",100,"Center ISD (210901)",12
"2016-2017",07,"Region VII Kilgore","Joaquin ISD (210902)","Traditional ISD/CSD",100,"Transfers In From",100,"Gary ISD (183904)",-9999999
"2016-2017",07,"Region VII Kilgore","Joaquin ISD (210902)","Traditional ISD/CSD",100,"Transfers In From",100,"Shelbyville ISD (210903)",6
"2016-2017",07,"Region VII Kilgore","Joaquin ISD (210902)","Traditional ISD/CSD",100,"Transfers In From",100,"Tenaha ISD (210904)",14
"2016-2017",07,"Region VII Kilgore","Joaquin ISD (210902)","Traditional ISD/CSD",100,"Transfers In From",100,"Timpson ISD (210905)",-9999999
"2016-2017",07,"Region VII Kilgore","Joaquin ISD (210902)","Traditional ISD/CSD",100,"Transfers In From",200,,"."
"2016-2017",07,"Region VII Kilgore","Joaquin ISD (210902)","Traditional ISD/CSD",100,"Transfers In From",200,"Total Transfers In",-9999999
"2016-2017",07,"Region VII Kilgore","Joaquin ISD (210902)","Traditional ISD/CSD",100,"Transfers In From",300,,"."
"2016-2017",07,"Region VII Kilgore","Joaquin ISD (210902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Carthage ISD (183902)",-9999999
"2016-2017",07,"Region VII Kilgore","Joaquin ISD (210902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Center ISD (210901)",-9999999
"2016-2017",07,"Region VII Kilgore","Joaquin ISD (210902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Gary ISD (183904)",-9999999
"2016-2017",07,"Region VII Kilgore","Joaquin ISD (210902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Panola Charter School (183801)",-9999999
"2016-2017",07,"Region VII Kilgore","Joaquin ISD (210902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Shelbyville ISD (210903)",20
"2016-2017",07,"Region VII Kilgore","Joaquin ISD (210902)","Traditional ISD/CSD",200,"Transfers Out To",100,"Timpson ISD (210905)",-9999999
"2016-2017",07,"Region VII Kilgore","Joaquin ISD (210902)","Traditional ISD/CSD",200,"Transfers Out To",200,,"."
"2016-2017",07,"Region VII Kilgore","Joaquin ISD (210902)","Traditional ISD/CSD",200,"Transfers Out To",200,"Total Transfers Out",28
"2016-2017",07,"Region VII Kilgore","Joaquin ISD (210902)","Traditional ISD/CSD",200,"Transfers Out To",300,,"."

