"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2011-12",17,"Region XVII Lubbock","Jayton-Girard ISD (132902)",100,"Transfers In From",100,"Aspermont ISD (217901)",-9999999
"2011-12",17,"Region XVII Lubbock","Jayton-Girard ISD (132902)",100,"Transfers In From",100,"Snyder ISD (208902)",-9999999
"2011-12",17,"Region XVII Lubbock","Jayton-Girard ISD (132902)",100,"Transfers In From",100,"Spur ISD (063903)",-9999999
"2011-12",17,"Region XVII Lubbock","Jayton-Girard ISD (132902)",100,"Transfers In From",200,"","."
"2011-12",17,"Region XVII Lubbock","Jayton-Girard ISD (132902)",100,"Transfers In From",200,"Total Transfers In",5
"2011-12",17,"Region XVII Lubbock","Jayton-Girard ISD (132902)",100,"Transfers In From",300,"","."
"2011-12",17,"Region XVII Lubbock","Jayton-Girard ISD (132902)",200,"Transfers Out To",100,"Mexia ISD (147903)",-9999999
"2011-12",17,"Region XVII Lubbock","Jayton-Girard ISD (132902)",200,"Transfers Out To",100,"Spur ISD (063903)",-9999999
"2011-12",17,"Region XVII Lubbock","Jayton-Girard ISD (132902)",200,"Transfers Out To",200,"","."
"2011-12",17,"Region XVII Lubbock","Jayton-Girard ISD (132902)",200,"Transfers Out To",200,"Total Transfers Out",-9999999
"2011-12",17,"Region XVII Lubbock","Jayton-Girard ISD (132902)",200,"Transfers Out To",300,"","."

