"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2014-15",06,"Region VI Huntsville","Willis ISD (170904)",100,"Transfers In From",100,"Brownsville ISD (031901)",-9999999
"2014-15",06,"Region VI Huntsville","Willis ISD (170904)",100,"Transfers In From",100,"Cleveland ISD (146901)",-9999999
"2014-15",06,"Region VI Huntsville","Willis ISD (170904)",100,"Transfers In From",100,"Coldspring-Oakhurst CISD (204901)",10
"2014-15",06,"Region VI Huntsville","Willis ISD (170904)",100,"Transfers In From",100,"Conroe ISD (170902)",192
"2014-15",06,"Region VI Huntsville","Willis ISD (170904)",100,"Transfers In From",100,"Huntsville ISD (236902)",25
"2014-15",06,"Region VI Huntsville","Willis ISD (170904)",100,"Transfers In From",100,"Iola ISD (093903)",-9999999
"2014-15",06,"Region VI Huntsville","Willis ISD (170904)",100,"Transfers In From",100,"Klein ISD (101915)",-9999999
"2014-15",06,"Region VI Huntsville","Willis ISD (170904)",100,"Transfers In From",100,"Madisonville CISD (154901)",-9999999
"2014-15",06,"Region VI Huntsville","Willis ISD (170904)",100,"Transfers In From",100,"Montgomery ISD (170903)",24
"2014-15",06,"Region VI Huntsville","Willis ISD (170904)",100,"Transfers In From",100,"New Waverly ISD (236901)",14
"2014-15",06,"Region VI Huntsville","Willis ISD (170904)",100,"Transfers In From",100,"Richards ISD (093905)",-9999999
"2014-15",06,"Region VI Huntsville","Willis ISD (170904)",100,"Transfers In From",100,"Spring ISD (101919)",-9999999
"2014-15",06,"Region VI Huntsville","Willis ISD (170904)",100,"Transfers In From",100,"Trinity ISD (228903)",-9999999
"2014-15",06,"Region VI Huntsville","Willis ISD (170904)",100,"Transfers In From",200,"","."
"2014-15",06,"Region VI Huntsville","Willis ISD (170904)",100,"Transfers In From",200,"Total Transfers In",280
"2014-15",06,"Region VI Huntsville","Willis ISD (170904)",100,"Transfers In From",300,"","."
"2014-15",06,"Region VI Huntsville","Willis ISD (170904)",200,"Transfers Out To",100,"Aldine ISD (101902)",-9999999
"2014-15",06,"Region VI Huntsville","Willis ISD (170904)",200,"Transfers Out To",100,"Anderson-Shiro CISD (093901)",-9999999
"2014-15",06,"Region VI Huntsville","Willis ISD (170904)",200,"Transfers Out To",100,"Austin ISD (227901)",-9999999
"2014-15",06,"Region VI Huntsville","Willis ISD (170904)",200,"Transfers Out To",100,"Coldspring-Oakhurst CISD (204901)",5
"2014-15",06,"Region VI Huntsville","Willis ISD (170904)",200,"Transfers Out To",100,"Conroe ISD (170902)",47
"2014-15",06,"Region VI Huntsville","Willis ISD (170904)",200,"Transfers Out To",100,"Cypress-Fairbanks ISD (101907)",-9999999
"2014-15",06,"Region VI Huntsville","Willis ISD (170904)",200,"Transfers Out To",100,"Huntsville ISD (236902)",9
"2014-15",06,"Region VI Huntsville","Willis ISD (170904)",200,"Transfers Out To",100,"John H Wood Jr Public Charter Dist (015808)",-9999999
"2014-15",06,"Region VI Huntsville","Willis ISD (170904)",200,"Transfers Out To",100,"Klein ISD (101915)",-9999999
"2014-15",06,"Region VI Huntsville","Willis ISD (170904)",200,"Transfers Out To",100,"Levelland ISD (110902)",-9999999
"2014-15",06,"Region VI Huntsville","Willis ISD (170904)",200,"Transfers Out To",100,"Magnolia ISD (170906)",-9999999
"2014-15",06,"Region VI Huntsville","Willis ISD (170904)",200,"Transfers Out To",100,"Montgomery ISD (170903)",31
"2014-15",06,"Region VI Huntsville","Willis ISD (170904)",200,"Transfers Out To",100,"New Caney ISD (170908)",-9999999
"2014-15",06,"Region VI Huntsville","Willis ISD (170904)",200,"Transfers Out To",100,"New Waverly ISD (236901)",27
"2014-15",06,"Region VI Huntsville","Willis ISD (170904)",200,"Transfers Out To",100,"Onalaska ISD (187910)",-9999999
"2014-15",06,"Region VI Huntsville","Willis ISD (170904)",200,"Transfers Out To",100,"Premier High Schools (072801)",-9999999
"2014-15",06,"Region VI Huntsville","Willis ISD (170904)",200,"Transfers Out To",100,"Shepherd ISD (204904)",-9999999
"2014-15",06,"Region VI Huntsville","Willis ISD (170904)",200,"Transfers Out To",100,"Spring ISD (101919)",-9999999
"2014-15",06,"Region VI Huntsville","Willis ISD (170904)",200,"Transfers Out To",100,"Texas College Preparatory Academie (221801)",134
"2014-15",06,"Region VI Huntsville","Willis ISD (170904)",200,"Transfers Out To",200,"","."
"2014-15",06,"Region VI Huntsville","Willis ISD (170904)",200,"Transfers Out To",200,"Total Transfers Out",275
"2014-15",06,"Region VI Huntsville","Willis ISD (170904)",200,"Transfers Out To",300,"","."

