"YEAR","REPORT_REGION","REPORT_REGION_NAME_PROP","report_distname_number_propcase","REPORT_NUMBER","REPORT_TYPE","LINE_GROUP_NUMBER","distname_number_res_attend_prop","TRANSFERS_IN_OUT"
"2011-12",08,"Region VIII Mt Pleasant","Jefferson ISD (155901)",100,"Transfers In From",100,"Avinger ISD (034902)",-9999999
"2011-12",08,"Region VIII Mt Pleasant","Jefferson ISD (155901)",100,"Transfers In From",100,"Daingerfield-Lone Star ISD (172902)",-9999999
"2011-12",08,"Region VIII Mt Pleasant","Jefferson ISD (155901)",100,"Transfers In From",100,"Hallsville ISD (102904)",-9999999
"2011-12",08,"Region VIII Mt Pleasant","Jefferson ISD (155901)",100,"Transfers In From",100,"Harleton ISD (102905)",-9999999
"2011-12",08,"Region VIII Mt Pleasant","Jefferson ISD (155901)",100,"Transfers In From",100,"Karnack ISD (102901)",9
"2011-12",08,"Region VIII Mt Pleasant","Jefferson ISD (155901)",100,"Transfers In From",100,"Linden-Kildare CISD (034905)",-9999999
"2011-12",08,"Region VIII Mt Pleasant","Jefferson ISD (155901)",100,"Transfers In From",100,"Marshall ISD (102902)",21
"2011-12",08,"Region VIII Mt Pleasant","Jefferson ISD (155901)",100,"Transfers In From",100,"Pewitt CISD (172905)",-9999999
"2011-12",08,"Region VIII Mt Pleasant","Jefferson ISD (155901)",100,"Transfers In From",200,"","."
"2011-12",08,"Region VIII Mt Pleasant","Jefferson ISD (155901)",100,"Transfers In From",200,"Total Transfers In",42
"2011-12",08,"Region VIII Mt Pleasant","Jefferson ISD (155901)",100,"Transfers In From",300,"","."
"2011-12",08,"Region VIII Mt Pleasant","Jefferson ISD (155901)",200,"Transfers Out To",100,"Atlanta ISD (034901)",-9999999
"2011-12",08,"Region VIII Mt Pleasant","Jefferson ISD (155901)",200,"Transfers Out To",100,"Avinger ISD (034902)",23
"2011-12",08,"Region VIII Mt Pleasant","Jefferson ISD (155901)",200,"Transfers Out To",100,"Daingerfield-Lone Star ISD (172902)",-9999999
"2011-12",08,"Region VIII Mt Pleasant","Jefferson ISD (155901)",200,"Transfers Out To",100,"Greenville ISD (116905)",-9999999
"2011-12",08,"Region VIII Mt Pleasant","Jefferson ISD (155901)",200,"Transfers Out To",100,"Hallsville ISD (102904)",-9999999
"2011-12",08,"Region VIII Mt Pleasant","Jefferson ISD (155901)",200,"Transfers Out To",100,"Harleton ISD (102905)",24
"2011-12",08,"Region VIII Mt Pleasant","Jefferson ISD (155901)",200,"Transfers Out To",100,"Karnack ISD (102901)",-9999999
"2011-12",08,"Region VIII Mt Pleasant","Jefferson ISD (155901)",200,"Transfers Out To",100,"Linden-Kildare CISD (034905)",8
"2011-12",08,"Region VIII Mt Pleasant","Jefferson ISD (155901)",200,"Transfers Out To",100,"Lone Oak ISD (116906)",-9999999
"2011-12",08,"Region VIII Mt Pleasant","Jefferson ISD (155901)",200,"Transfers Out To",100,"Longview ISD (092903)",-9999999
"2011-12",08,"Region VIII Mt Pleasant","Jefferson ISD (155901)",200,"Transfers Out To",100,"Lorenzo ISD (054902)",-9999999
"2011-12",08,"Region VIII Mt Pleasant","Jefferson ISD (155901)",200,"Transfers Out To",100,"McLeod ISD (034906)",116
"2011-12",08,"Region VIII Mt Pleasant","Jefferson ISD (155901)",200,"Transfers Out To",100,"New Diana ISD (230906)",-9999999
"2011-12",08,"Region VIII Mt Pleasant","Jefferson ISD (155901)",200,"Transfers Out To",100,"Ore City ISD (230903)",25
"2011-12",08,"Region VIII Mt Pleasant","Jefferson ISD (155901)",200,"Transfers Out To",100,"Panola Charter School (183801)",-9999999
"2011-12",08,"Region VIII Mt Pleasant","Jefferson ISD (155901)",200,"Transfers Out To",100,"Tatum ISD (201910)",-9999999
"2011-12",08,"Region VIII Mt Pleasant","Jefferson ISD (155901)",200,"Transfers Out To",100,"Texas College Preparatory Academie (221801)",-9999999
"2011-12",08,"Region VIII Mt Pleasant","Jefferson ISD (155901)",200,"Transfers Out To",100,"West ISD (161916)",-9999999
"2011-12",08,"Region VIII Mt Pleasant","Jefferson ISD (155901)",200,"Transfers Out To",200,"","."
"2011-12",08,"Region VIII Mt Pleasant","Jefferson ISD (155901)",200,"Transfers Out To",200,"Total Transfers Out",224
"2011-12",08,"Region VIII Mt Pleasant","Jefferson ISD (155901)",200,"Transfers Out To",300,"","."

